#Position (bp)	mapping quality
4124013.5	55.05564883162885
1.23720395E7	57.26671634288033
2.06200655E7	52.95348774551418
2.88680915E7	58.218985538202375
3.71161175E7	59.326871324194734
4.53641435E7	59.032589935343445
5.36121695E7	59.884228885476816
6.18601955E7	59.76661717246667
7.01082215E7	59.62344927166549
7.83562475E7	59.66683907500989
8.66042735E7	59.47113266288695
9.48522995E7	59.72354435388384
1.031003255E8	56.768690958851344
1.113483515E8	58.584457593234305
1.195963775E8	52.3315480740254
1.278444035E8	9.715030383484201
1.360924295E8	0.0
1.443404555E8	35.15867507999574
1.525884815E8	51.38914741310712
1.608365075E8	57.11396048341832
1.690845335E8	59.786668574134104
1.773325595E8	59.81524555590424
1.855805855E8	59.81301546472838
1.938286115E8	50.590492412884174
2.020766375E8	59.15825227087538
2.103246635E8	57.15325973015385
2.185726895E8	58.395328437939845
2.268207155E8	58.32670039764088
2.350687415E8	58.5173242526755
2.433167675E8	49.94330745243341
2.481986015E8	52.2536083216919
2.523226145E8	58.54582317976314
2.598128195E8	59.422993926035225
2.680608455E8	59.77632247926865
2.763088715E8	57.883043661567214
2.845568975E8	57.01464780312569
2.928049235E8	46.51501399946045
3.010529495E8	57.24370419044264
3.093009755E8	59.7395945990102
3.175490015E8	59.83052529197517
3.257970275E8	55.37802473001143
3.340450535E8	57.51164984527206
3.422930795E8	59.80192494969261
3.505411055E8	59.895876503437854
3.587891315E8	59.79781436222314
3.670371575E8	58.01077245673467
3.752851835E8	58.264751905765465
3.810815205E8	57.924652311151185
3.852055335E8	46.107034511646106
3.917812355E8	58.458363743545625
4.000292615E8	58.0488573831165
4.082772875E8	59.275297101000454
4.165253135E8	59.80977206049277
4.247733395E8	59.730439648009785
4.330213655E8	50.96707693619964
4.412693915E8	57.391146552963576
4.495174175E8	59.13525215676813
4.577654435E8	59.646262437505186
4.660134695E8	59.755651301527095
4.742614955E8	52.21846810260419
4.825095215E8	59.76032561383633
4.907575475E8	58.5613972965771
4.990055735E8	57.84777998496692
5.072535995E8	59.0944153792482
5.146090395E8	59.3879523139421
5.178906245E8	4.096705484305686
5.187832105E8	55.90446441378378
5.237496515E8	53.5017193445823
5.319976775E8	51.836710228904685
5.402457035E8	59.71382254902041
5.484937295E8	57.115935643770456
5.567417555E8	57.93138919014902
5.649897815E8	59.724209428803455
5.732378075E8	58.315063312473335
5.814858335E8	59.45687433192615
5.897338595E8	59.76555987727497
5.979818855E8	59.76048612811516
6.062299115E8	59.41478391064691
6.144779375E8	59.658997422230804
6.227259635E8	59.2299714794449
6.309739895E8	59.89781928701024
6.392220155E8	57.48967349648831
6.4728106E8	55.73657504388788
6.51405073E8	0.0
6.557180675E8	0.0
6.639660935E8	0.03101674528905457
6.722141195E8	56.161188695462045
6.804621455E8	59.56922551520261
6.887101715E8	59.43346489825174
6.969581975E8	59.7790987324277
7.052062235E8	58.61548318490481
7.134542495E8	59.06933198441014
7.217022755E8	59.32458101271708
7.299503015E8	59.71317348526854
7.381983275E8	58.56966158752501
7.464463535E8	59.81146772245394
7.546943795E8	59.702832030791726
7.62199406E8	56.20053891084695
7.66323419E8	0.0
7.711904315E8	0.0
7.794384575E8	1.4370584932783013
7.876864835E8	44.54208128980523
7.959345095E8	59.71319078862091
8.041825355E8	59.237376754281115
8.124305615E8	59.56727779397907
8.206785875E8	59.806437380417435
8.289266135E8	59.40437599048769
8.371746395E8	59.289397358028
8.454226655E8	59.83883602055363
8.536706915E8	57.88772527547745
8.619187175E8	49.97173122419779
8.69333434E8	51.571973282369186
8.72724992E8	20.836591277287862
8.72931433E8	28.455262567566322
8.731340445E8	35.18527631070462
8.73326804E8	28.513680199591743
8.73441596E8	35.079374242336776
8.73480431E8	35.808345321527206
8.735866135E8	19.756752725123064
8.73694888E8	11.148613008801753
8.74003757E8	0.0
8.784147695E8	0.0
8.866627955E8	43.76626818208586
8.949108215E8	28.95334802316343
9.031588475E8	29.612601367283204
9.114068735E8	58.26290269526036
9.196548995E8	54.003668993219755
9.279029255E8	59.80674488566955
9.361509515E8	59.10703819961095
9.443989775E8	55.82729253619436
9.526470035E8	57.550024190644045
9.608950295E8	55.34465361543914
9.691430555E8	59.76325232098377
9.744875075E8	57.05625694566208
9.759320705E8	0.0
9.788356445E8	55.314454669611855
9.856391075E8	59.65983603893371
9.938871335E8	41.74418672562423
1.0021351595E9	49.25724530925554
1.0103831855E9	50.68570827480061
1.0186312115E9	43.934355337113786
1.0268792375E9	59.702239746330896
1.0351272635E9	58.79370380189394
1.0433752895E9	55.78279830105505
1.0516233155E9	56.34377254615121
1.0598713415E9	56.0722825371674
1.065244947E9	58.981349865012625
1.067430919E9	6.490663776990932
1.0703053395E9	49.19016265518156
1.0763673935E9	56.51752798367923
1.0846154195E9	51.00605358503022
1.0928634455E9	52.22990026066778
1.1011114715E9	52.38357761472663
1.1093594975E9	52.425455588443796
1.1176075235E9	54.568466414991136
1.1258555495E9	57.734945143593855
1.1341035755E9	57.8664595068251
1.1423516015E9	58.75634962940566
1.149050177E9	55.405378374043245
1.151717535E9	5.349413264642364
1.15195075E9	21.633253287142743
1.152147445E9	21.197173250761622
1.1534636805E9	56.232512251689016
1.1588476535E9	59.71276730096199
1.1670956795E9	53.95551980513442
1.1753437055E9	57.87785213134434
1.1835917315E9	59.80831971379844
1.1918397575E9	59.70160027297421
1.2000877835E9	56.76172666184267
1.2083358095E9	59.705330707445526
1.2165838355E9	57.915930929521096
1.2248318615E9	59.496277470244564
1.23076644E9	54.64978264191654
1.234890453E9	58.26710894680894
1.2413279135E9	56.65719356596592
1.2495759395E9	56.51066217554585
1.2578239655E9	52.92551231220517
1.2660719915E9	57.28064679159521
1.2743200175E9	55.12412424448747
1.2825680435E9	58.4124787623683
1.288943339E9	54.9679262731164
1.291282149E9	22.803704153061386
1.2913856925E9	26.16389323667518
1.2914655495E9	31.84452856793519
1.2915628205E9	20.52081337550836
1.2916163385E9	32.152783468945735
1.2916575315E9	7.696080884192556
1.291766658E9	8.260147939495953
1.291875052E9	15.995957635292232
1.291916283E9	2.738000122167247
1.293438612E9	53.66843491261222
1.2990640955E9	58.70115840968748
1.3073121215E9	59.64194569730185
1.3155601475E9	57.549068929305506
1.3238081735E9	59.337112765587165
1.3320561995E9	59.73020497540419
1.3403042255E9	59.83738830693008
1.3485522515E9	59.787860733373634
1.3568002775E9	59.76598267984697
1.3650483035E9	56.04631572993405
1.3732963295E9	55.351546994901256
1.3815443555E9	43.45364731679874
1.3897923815E9	52.118724926823496
1.3980404075E9	56.6221486333405
1.4062884335E9	53.372432526684065
1.4145364595E9	59.65993273665631
1.4227844855E9	52.12078748362638
1.4310325115E9	59.83779917986005
1.4392805375E9	57.880139957214354
1.4475285635E9	59.724859529681495
1.4557765895E9	59.335358550863084
1.4640246155E9	56.23919815745913
1.4722726415E9	59.46861606652304
1.4805206675E9	58.18449071578601
1.4887686935E9	59.79555455800744
1.4970167195E9	56.41593849782666
1.5052647455E9	59.85577385378168
1.5135127715E9	59.85480722254252
1.5217607975E9	56.920933476564564
1.5300077405E9	57.64038067251853
1.5341317535E9	0.0
1.5382568495E9	59.72089138855905
1.5465048755E9	57.49280951965873
1.5547529015E9	59.44726193408411
1.5630009275E9	54.21485670722869
1.5712489535E9	58.3087903055829
1.5794969795E9	59.865071485401806
1.5877450055E9	59.84721393087213
1.595221928E9	57.45048682797469
1.599345941E9	0.0
1.6042410575E9	5.768941331510474
1.6124890835E9	48.51167363399595
1.6207371095E9	59.07836402747483
1.6289851355E9	54.32095316947141
1.6372331615E9	57.8389468670053
1.6433209975E9	52.36818263595482
1.6474450105E9	0.0
1.6537292135E9	30.45361292615826
1.6619772395E9	52.30970578824145
1.6702252655E9	54.13478342258809
1.6784732915E9	58.56269659120792
1.6867213175E9	58.56687401522423
1.6934743095E9	58.40726136811979
1.6961786655E9	10.331895598673354
1.696274814E9	41.63800251107479
1.6963854715E9	9.533139824289037
1.6965578825E9	9.583824575460515
1.696661813E9	37.088207705785535
1.6967741785E9	30.270653179135643
1.6969170575E9	4.167053364269141
1.697018664E9	26.59591258599757
1.697105344E9	2.6056660214675347
1.697223072E9	1.5381440364360945
1.697380707E9	5.240436318943002
1.6982754815E9	59.49968889838604
1.7032173695E9	59.84011548609867
1.7114653955E9	58.34118153162247
1.7197134215E9	59.54626642981467
1.7279614475E9	57.14158649034409
1.7362094735E9	58.82254832673286
1.7444574995E9	58.00039689517521
1.7527055255E9	59.91654002908063
1.7609535515E9	57.60902195069927
1.7692015775E9	57.24196091481887
1.7774496035E9	59.205776451274616
1.7856976295E9	54.08672662846876
1.7939456555E9	58.28744305228618
1.8021936815E9	59.82629184697669
1.8104417075E9	58.49314980391389
1.8186897335E9	59.71690267386292
1.8269377595E9	58.399744034131494
1.8351857855E9	59.840612568774766
1.8434338115E9	59.50871342757146
1.8516818375E9	57.94841639913572
1.8599298635E9	59.49746329815373
1.8681778895E9	59.8642147151146
1.8764259155E9	58.13817783766989
1.8846739415E9	58.616508759789646
1.89227556E9	57.170750840105725
1.895830864E9	8.130949220675793
1.8964772715E9	56.96176041546442
1.9011699935E9	57.840698635637146
1.9094180195E9	58.82647073769686
1.9176660455E9	58.65427461844536
1.9259140715E9	59.45915049780451
1.9341620975E9	59.5704485002377
1.9424101235E9	56.60298032881031
1.9506581495E9	58.82769456273772
1.9589061755E9	58.94511770296674
1.9671542015E9	55.49934554789099
1.9754022275E9	59.79432729768079
1.9836502535E9	59.73188515361495
1.9918982795E9	59.5721017680897
2.0001463055E9	59.75398108505464
2.0083943315E9	59.79762593537674
2.0166423575E9	57.728658489981406
2.0248903835E9	59.31979403834946
2.0331384095E9	59.618625676843635
2.0413864355E9	58.82892254478033
2.0496344615E9	53.126891446918755
2.0578824875E9	58.789452985307506
2.0661305135E9	59.721065909059746
2.0743785395E9	59.570392213723295
2.082312835E9	57.24201773897596
2.086227972E9	21.449267464852326
2.0865417025E9	55.76879839369018
2.0908745915E9	52.45712625578316
2.0991226175E9	59.79063289984644
2.1073706435E9	51.16606872965633
2.1156186695E9	59.42503187043443
2.1238666955E9	59.20764540802805
2.1321147215E9	52.93614262580874
2.1403627475E9	59.485681606532815
2.1486107735E9	59.6297987594882
2.1568587995E9	51.99825294784443
2.1651068255E9	59.72936229331611
2.1733548515E9	59.59315732833458
2.1816028775E9	59.77058941873165
2.1898509035E9	58.385444033183525
2.1980989295E9	59.7510966567029
2.2063469555E9	59.66981726327992
2.2145949815E9	59.74446504340038
2.2228430075E9	59.224674769308734
2.2310910335E9	50.72815245852496
2.2393390595E9	59.834593027267154
2.2475870855E9	59.74473927226398
2.2558351115E9	59.757916420693476
2.263915105E9	53.04386936362856
2.26791743E9	36.906675597231526
2.2680854625E9	49.11744663063343
2.2723311635E9	59.09036938375857
2.2805791895E9	56.69593839524326
2.2888272155E9	59.773440259262436
2.2970752415E9	39.59664026377402
2.3053232675E9	57.49336414048202
2.3135712935E9	59.890185076615595
2.3218193195E9	59.30705931438063
2.3300673455E9	49.94060993032577
2.3383153715E9	59.45830995791915
2.3465633975E9	56.10300980862841
2.3548114235E9	57.91676036458878
2.3630594495E9	59.52766924409121
2.3713074755E9	59.78027738733081
2.3795555015E9	59.266023581728554
2.3878035275E9	59.68712376240032
2.3960515535E9	55.53564879250495
2.4042995795E9	59.04251392518367
2.4125476055E9	59.830467674353116
2.4207956315E9	59.434818910708465
2.4290436575E9	57.71006882376193
2.435968712E9	52.70490486010151
2.440092725E9	58.41539234131452
2.4455397095E9	53.26471167544981
2.4537877355E9	59.79627551375645
2.4620357615E9	59.56250835263379
2.4702837875E9	58.57341672390821
2.4785318135E9	59.31543077105626
2.4867798395E9	59.0924163027857
2.4950278655E9	51.31360430974969
2.5032758915E9	52.134736276499076
2.5115239175E9	50.29549433897803
2.5197719435E9	58.36489345417267
2.5280199695E9	59.6310791621949
2.5362679955E9	57.48741203120226
2.5445160215E9	53.7709975845703
2.5527640475E9	59.76593661836388
2.5610120735E9	59.81946247417813
2.5692600995E9	59.14530830855025
2.5775081255E9	50.93585473280742
2.5857561515E9	48.23874588974791
2.5939979455E9	57.49397979442495
2.5981219585E9	0.0
2.6022522035E9	33.020635369331515
2.6105002295E9	22.859895408902315
2.6187482555E9	59.743747334475096
2.6269962815E9	59.807753684834445
2.6352443075E9	57.28254618525147
2.6434923335E9	58.867464304417275
2.6517403595E9	59.4981326797291
2.6599883855E9	59.67766404423869
2.6682364115E9	59.62500393336777
2.6764844375E9	59.63489160464286
2.6847324635E9	53.06009648358501
2.6929804895E9	59.8073443169287
2.7012285155E9	59.75720852970115
2.7094765415E9	59.7771879144208
2.7177245675E9	59.84517366883729
2.7259725935E9	55.42732036055478
2.7342206195E9	59.81290647638934
2.7407994975E9	49.120559017327984
2.7449235105E9	59.0411290609037
2.7507166715E9	59.235901287697104
2.7589646975E9	59.57842980663357
2.7672127235E9	58.2645167648917
2.7754607495E9	58.67795454108952
2.7837087755E9	46.25984285878677
2.7919568015E9	1.8909500599063283
2.8002048275E9	6.845893004487346
2.8084528535E9	33.857725112772
2.8167008795E9	58.4334235707972
2.8249489055E9	53.500237105316174
2.8331969315E9	53.33332954696142
2.8414449575E9	57.826180395455204
2.8496929835E9	59.18201322381007
2.8579410095E9	58.85170887321751
2.8661890355E9	59.61627518276854
2.8744370615E9	57.71871423175627
2.880105077E9	58.58745391290749
2.8816691105E9	10.101970354552892
2.8817081685E9	3.3446341804802944
2.881815618E9	33.62803525474724
2.8819235655E9	38.08428153401076
2.8821203125E9	0.590550543659465
2.88242567E9	3.2671757746684014
2.8826085695E9	10.073411848152144
2.882755976E9	8.007635923258334
2.882939838E9	0.006040971209178696
2.8830861915E9	0.0
2.8833246155E9	0.017370201219162638
2.8835330345E9	15.742257515598412
2.8840139925E9	0.1543597042783704
2.884682622E9	0.3581773572096402
2.8849783395E9	0.027191994600788902
2.8851293765E9	7.550944317811788
2.88523294E9	0.4649712281254927
2.885380196E9	6.065549507061687
2.8855523165E9	1.4055400323040828
2.8856843195E9	1.508156399758799
2.885822535E9	8.482187450608503
2.885958065E9	4.07410174049451
2.886082272E9	4.463278008298755
2.886192519E9	3.6461712467529237
2.886295634E9	1.130406090750223E-4
2.88640561E9	0.04931592981595186
2.8865546035E9	0.2417222600742117
2.8867224755E9	1.573949723386641
2.8868061825E9	0.0
2.886892758E9	4.405032014153916
2.887031009E9	7.028898033836305
2.8871976565E9	2.438865237374372
2.887400046E9	2.1696770186335406
2.887577206E9	0.16877218614355957
2.8877881565E9	0.0
2.8879687995E9	3.78549995340602
2.8881279725E9	5.903776564100499
2.888311843E9	1.5393410505934766
2.8884852595E9	6.921427220774855
2.8886875845E9	0.5658309084386336
2.888985801E9	0.02098832134990233
2.889229866E9	3.875956116963154
2.8895790755E9	3.4699288929105623
2.889951796E9	11.732926971308771
2.8901135465E9	0.7414677171360803
2.8902557705E9	11.279637512899896
2.8904186985E9	0.0
2.8906437185E9	2.1841795695164214
2.8908288345E9	0.3135132236673558
2.890981424E9	7.5296372349690825
2.8911688005E9	0.8559489790851267
2.8913080195E9	0.8715244487056567
2.8914628095E9	6.394087665647299
2.8916585145E9	0.4512238558334348
2.8925472575E9	0.30439090310346906
2.893404342E9	12.153390650799977
2.8935413165E9	0.0
2.8937144E9	4.9912049886457845
2.8938670755E9	7.303301252490548
2.894495074E9	0.01703385971520286
2.896831261E9	0.1388200644210153
2.8986932995E9	0.541622723128899
2.8988572775E9	7.4391178474114446
2.8989957195E9	28.70812149004752
2.8994933275E9	0.4151432466662277
2.89996607E9	4.612568409133798
2.900096484E9	1.0839340977800038
2.9002881635E9	0.11368965724179779
2.9005228225E9	0.06036514694856094
2.9007376895E9	4.043198736747124
2.9009214585E9	3.1523791721902352
2.9011053345E9	0.5285681584950889
2.901244009E9	0.0
2.9018593855E9	6.506773959087122
2.902550898E9	4.146460781634326
2.9027498425E9	1.382750951283563
2.9029180535E9	6.954493009782622
2.9030958505E9	2.023695836074819
2.903236903E9	0.06580466404987301
2.903378271E9	0.0
2.9035976075E9	2.5131848567301556
2.9042365785E9	2.8615420587899676
2.9048794465E9	5.327264007673247
2.9053418075E9	3.855208278271551
2.9057249595E9	0.06928917785365701
2.905983073E9	1.038228675136116
2.906237048E9	2.183403588225048
2.9063221355E9	7.693146541431187
2.906419947E9	0.3022295484554637
2.906652359E9	0.3298161746953269
2.9068714015E9	0.5972437576859327
2.9070190175E9	0.0
2.907136287E9	0.0
2.9072577055E9	0.9563525314419827
2.9073733645E9	15.222581937120353
2.9076229215E9	0.44770404071335873
2.9079320895E9	3.243562203737317
2.9081124645E9	0.8494121236971841
2.9083581135E9	0.23089491420961017
2.908607172E9	0.010368358179646205
2.908806396E9	6.287156639385106
2.9090000085E9	0.0
2.909237002E9	3.342930602694756
2.909487479E9	5.365134018026431
2.909666712E9	3.9313390439838445
2.9098444145E9	12.390464462345607
2.910040618E9	19.786491221315263
2.910170176E9	7.292315308872875
2.910297114E9	2.209620240870241
2.910473855E9	1.4330624429287002
2.910761647E9	0.026153142250227947
2.9109858275E9	0.41150145981907815
2.9110662745E9	1.8656556056035374
2.911245746E9	2.3419147915103937
2.9114494045E9	2.9333957181341273
2.911543586E9	0.0
2.9116129135E9	0.0
2.9117490855E9	0.08800129837438228
2.9118852715E9	0.023728405137387474
2.91203718E9	0.0480164809043368
2.91216737E9	1.7706652945430272
2.9122334675E9	2.4762336876674444
2.9123573765E9	0.6092418372993913
2.9125433715E9	1.8845977257770772
2.9126854405E9	8.223378031946362
2.9128219235E9	4.105794970403046
2.913059947E9	0.0303537565027664
2.913232047E9	0.8432349559218091
2.9134117735E9	1.1328538792912313
2.914328412E9	0.10860477951856227
2.915174319E9	3.343601342921768
2.915940367E9	1.5928601749826372
2.916855563E9	0.0
2.9172265895E9	0.4926780893885817
2.9175218075E9	2.716344113612364
2.917833762E9	0.009571267245259774
2.918104484E9	3.8967310528582964
2.918421329E9	2.164830121265508
2.9188311555E9	0.7584485398432037
2.919113692E9	3.3042924164372494
2.9192127795E9	2.631350709009161
2.919361199E9	0.8064200697112528
2.919639416E9	0.16697259407483242
2.920969266E9	2.8161519863086126
2.9222335585E9	5.256020766739664
2.9223746255E9	0.9055925441962402
2.922607307E9	6.1843686573015875
2.922990831E9	0.8559767300473542
2.9232848535E9	0.8079360105403767
