#Position (bp)	insert size
2.940319939E9	165.7772312016866
2.94246535E9	168.5892375818252
2.9448629825E9	168.6327462491846
2.945276117E9	160.981981981982
2.945440031E9	158.83680555555554
2.945667854E9	165.1693705386113
2.945880553E9	169.3872919818457
2.946041221E9	164.22367409684858
2.946434708E9	172.022123389212
2.9468190745E9	167.46647509578543
2.9494979735E9	167.27475481293135
2.952147541E9	162.04857621440536
2.952294951E9	167.5826911677534
2.9525364005E9	167.87013618677042
2.9527433355E9	165.03439153439155
2.9527903395E9	154.0
2.9535019345E9	169.2677803709618
2.954297591E9	159.49049429657794
2.9544634765E9	161.2308457711443
2.9549070915E9	168.00917863026595
2.955308858E9	166.8397328881469
2.955482869E9	164.2379487179487
2.9557224705E9	168.18924731182796
2.9559104E9	174.95892857142857
2.9560879905E9	169.77546777546777
2.9562757145E9	166.44402985074626
2.956432736E9	170.01677852348993
2.956579642E9	169.38319672131146
2.956763995E9	172.64383561643837
2.9570041095E9	170.8987341772152
2.957239189E9	169.97659297789338
2.9574278325E9	167.99242424242425
2.9576057785E9	167.90120861797163
2.957966948E9	165.3390977443609
2.959643091E9	168.33689541937997
2.9619454965E9	167.23487120677487
2.9629642995E9	167.65402843601896
2.9631882465E9	167.8914985114125
2.9638297045E9	166.89515859766277
2.964449908E9	167.73850574712642
2.964631061E9	165.50455373406194
2.964824549E9	164.28280542986425
2.9650100095E9	169.47835990888382
2.9652029495E9	167.70417422867513
2.965396084E9	162.77702702702703
2.965570043E9	170.89820359281438
2.9657404625E9	168.52847519902022
2.967555776E9	169.82600981108445
2.9698945975E9	169.12042036251447
2.971045755E9	166.67087693973295
2.971690351E9	168.1443954968184
2.974202933E9	168.00650857719475
2.977077113E9	168.59661016949153
2.977610308E9	164.03370786516854
2.9777653145E9	167.561377245509
2.9801505935E9	167.57921719412403
2.982955129E9	166.90618411806042
2.983539274E9	167.63469675599436
2.984703745E9	168.27698835602922
2.9871683795E9	166.70852677189725
2.9890448965E9	168.58974836905873
2.9895768225E9	165.9549902152642
2.990013438E9	167.15538048944015
2.9909450775E9	168.09119782214157
2.991486762E9	170.97271952259163
2.9914961835E9	181.5
2.991498403E9	0.0
2.9915004565E9	206.0
2.9915021635E9	164.0
2.9915136375E9	185.0
2.9915265835E9	178.57142857142858
2.991529392E9	177.42857142857142
2.9915307145E9	100.0
2.9915325745E9	110.0
2.9915342115E9	137.5
2.99154091E9	195.4
2.9915659545E9	180.0
2.991585389E9	145.0
2.9915873015E9	144.33333333333334
2.991589869E9	154.0
2.991591628E9	0.0
2.991593215E9	0.0
2.991595448E9	139.25
2.9915976785E9	0.0
2.99159977E9	185.0
2.991601514E9	127.0
2.991602727E9	0.0
2.9916041595E9	240.5
2.991605782E9	160.0
2.991802493E9	197.11554230339172
2.99199914E9	128.98181818181817
2.9920006435E9	137.77777777777777
2.9920034905E9	141.5625
2.992051942E9	138.88970588235293
2.992154686E9	163.03602178878933
2.992212966E9	206.8
2.992216201E9	149.85714285714286
2.9922185675E9	162.0
2.9922208195E9	141.42857142857142
2.992222888E9	158.53846153846155
2.9922245135E9	138.66666666666666
2.992236508E9	157.59375
2.9923169155E9	150.8
2.9923888155E9	144.5
2.992395716E9	153.28571428571428
2.99240296E9	155.33333333333334
2.992408817E9	152.26666666666668
2.99241312E9	141.35714285714286
2.992415696E9	0.0
2.992418137E9	0.0
2.9924207125E9	187.0
2.992422293E9	102.66666666666667
2.992468444E9	153.3548387096774
2.9925146995E9	171.25
2.9925161E9	125.0
2.9925175995E9	149.25
2.992519784E9	171.0
2.992522045E9	171.33333333333334
2.9925263445E9	174.95
2.992545384E9	137.38095238095238
2.9925831375E9	142.18571428571428
2.992607717E9	144.22222222222223
2.992612316E9	169.66666666666666
2.9926178245E9	151.73333333333332
2.9926241555E9	160.2
2.992628755E9	152.75
2.9926331735E9	138.03225806451613
2.9926368975E9	161.9268292682927
2.9926382435E9	154.33333333333334
2.9926394475E9	180.33333333333334
2.992641481E9	128.88235294117646
2.9926433545E9	144.33333333333334
2.9926445925E9	122.5
2.9926460205E9	162.875
2.9926472475E9	127.25
2.992648321E9	121.37254901960785
2.992649783E9	170.33333333333334
2.992652112E9	126.5
2.9926553045E9	171.0
2.9926612295E9	118.33333333333333
2.9926659135E9	0.0
2.99266696E9	0.0
2.9926681315E9	0.0
2.992669974E9	0.0
2.992671936E9	98.0
2.992673276E9	0.0
2.9926747875E9	0.0
2.9926763355E9	0.0
2.9926774285E9	196.0
2.9926788075E9	0.0
2.9926804435E9	111.0
2.9926820605E9	0.0
2.9926835895E9	0.0
2.9926850725E9	0.0
2.992686387E9	0.0
2.9926878375E9	0.0
2.9926892975E9	0.0
2.9926919E9	258.0
2.9926945755E9	175.0
2.9926964715E9	106.0
2.9926986245E9	0.0
2.992700175E9	0.0
2.9927020895E9	145.5
2.992704681E9	0.0
2.9927100795E9	157.2
2.9927178965E9	157.0
2.9928131655E9	161.5075
2.9929942125E9	165.88633461047255
2.9931647125E9	160.38397620921893
2.99333546E9	167.55673305317012
2.9935040225E9	162.6360201511335
2.9935902425E9	187.4
2.993679866E9	165.8287795992714
2.9938673145E9	162.1787852865697
2.994003041E9	159.33582089552237
2.994087277E9	165.14737793851717
2.994162061E9	165.94858611825194
2.9942162495E9	166.8736111111111
2.99434886E9	167.58095238095237
2.994494888E9	158.23497267759564
