#Position (bp)	mapping quality
1.8186897335E9	59.74268165119405
1.8269377595E9	58.37208115417797
1.8351857855E9	59.84420394427379
1.8434338115E9	59.518723236316774
1.8516818375E9	57.98103730639192
1.8599298635E9	59.46745691030803
1.8681778895E9	59.87164049172462
1.8764259155E9	58.33001094970559
1.8846739415E9	58.576188177073846
1.89227556E9	57.061157667847304
1.895830864E9	7.719144958573234
1.8964772715E9	57.3848029282171
1.9011699935E9	57.79592544396851
1.9094180195E9	58.95969616285386
1.9176660455E9	58.67702554621297
1.9259140715E9	59.43613147843467
1.9341620975E9	59.58777330515793
1.9424101235E9	56.296400046673284
1.9506581495E9	58.880270451124304
1.9589061755E9	59.117229993242404
1.9671542015E9	55.62789606792089
1.9754022275E9	59.80283861306839
1.9836502535E9	59.75454345192647
1.9918982795E9	59.581108963282354
2.0001463055E9	59.74414020427467
2.0083943315E9	59.81947812509948
2.0166423575E9	57.72921904842839
2.0248903835E9	59.28770969334991
2.0331384095E9	59.62415781650596
2.0413864355E9	58.856263312574235
2.0496344615E9	53.07363257532992
2.0578824875E9	58.79570793931365
2.0661305135E9	59.72647418325679
2.0743785395E9	59.596334087697954
2.082312835E9	57.387708790125664
2.086227972E9	23.17024690742445
2.0865417025E9	55.28261980556762
2.0908745915E9	52.59752139315812
2.0991226175E9	59.78282715121438
2.1073706435E9	50.969404845931585
2.1156186695E9	59.491226982006374
2.1238666955E9	59.216923409735045
2.1321147215E9	52.6876941977399
2.1403627475E9	59.4738358551106
2.1486107735E9	59.661964483779144
2.1568587995E9	52.10273503644068
2.1651068255E9	59.740055225169705
2.1733548515E9	59.58260269633506
2.1816028775E9	59.76749285259278
2.1898509035E9	58.444281297285826
2.1980989295E9	59.75265303297259
2.2063469555E9	59.66761251406962
2.2145949815E9	59.756726626814974
2.2228430075E9	59.19968769930612
2.2310910335E9	50.64527694631098
2.2393390595E9	59.83947324238333
2.2475870855E9	59.73442596039465
2.2558351115E9	59.77184720579686
2.263915105E9	53.0322218505058
2.26791743E9	37.95558313755042
2.2680854625E9	50.1231903767694
2.2723311635E9	59.08971974928508
2.2805791895E9	56.586703338930064
2.2888272155E9	59.77421410085965
2.2970752415E9	38.68971055271464
2.3053232675E9	58.059610856034304
2.3135712935E9	59.89140098073033
2.3218193195E9	59.494169616957144
2.3300673455E9	50.21083928363158
2.3383153715E9	59.44653733335848
2.3465633975E9	56.15506035760662
2.3548114235E9	57.92337490790213
2.3630594495E9	59.58718232562708
2.3713074755E9	59.765571122680804
2.3795555015E9	59.33838882349774
2.3878035275E9	59.7118365648391
2.3960515535E9	55.734438211767994
2.4042995795E9	59.085255318546054
2.4125476055E9	59.858133420688006
2.4207956315E9	59.440127685972925
2.4290436575E9	57.81005954870524
2.435968712E9	52.80735601685818
2.440092725E9	58.33134858385672
2.4455397095E9	53.42319068852263
2.4537877355E9	59.798644966272136
2.4620357615E9	59.5754913493703
2.4702837875E9	58.618374938909085
2.4785318135E9	59.312019107032825
2.4867798395E9	59.0898378276779
2.4950278655E9	50.97128133751266
2.5032758915E9	52.14042567836036
2.5115239175E9	50.11283643328633
2.5197719435E9	58.33204072205172
2.5280199695E9	59.6392317525638
2.5362679955E9	57.528775632516115
2.5445160215E9	53.68552302396206
2.5527640475E9	59.7615455618598
2.5610120735E9	59.81214498760456
2.5692600995E9	59.114257119446094
2.5775081255E9	50.73003983934832
2.5857561515E9	48.58487624024245
2.5939979455E9	57.51080667122776
2.5981219585E9	0.0
2.6022522035E9	32.44428431572934
2.6105002295E9	22.670138634515215
2.6187482555E9	59.73764118453582
2.6269962815E9	59.81498563034361
2.6352443075E9	57.33341680066654
2.6434923335E9	58.86645616819361
2.6517403595E9	59.45435457578178
2.6599883855E9	59.688134284010374
2.6682364115E9	59.629850054786786
2.6764844375E9	59.62500924923782
2.6847324635E9	52.61693821949338
2.6929804895E9	59.81565049797283
2.7012285155E9	59.75995410229202
2.7094765415E9	59.77290415168636
2.7177245675E9	59.84349723698105
2.7259725935E9	55.279990752623874
2.7342206195E9	59.81303622193138
2.7407994975E9	49.12113493344351
2.7449235105E9	59.04712157177157
2.7507166715E9	59.24663906888128
2.7589646975E9	59.61735428595068
2.7672127235E9	58.29193219026696
2.7754607495E9	58.699231469128925
2.7837087755E9	46.023540359019854
2.7919568015E9	1.6177455857309313
2.8002048275E9	7.433178330721172
2.8084528535E9	34.61712997414609
2.8167008795E9	58.283345579625454
2.8249489055E9	53.61346486600791
2.8331969315E9	53.277393116362994
2.8414449575E9	57.8597048313433
2.8496929835E9	59.17515783697209
2.8579410095E9	58.852038124587175
2.8661890355E9	59.630786825658625
2.8744370615E9	57.720553031723746
2.880105077E9	58.417552831711205
2.8816691105E9	9.29271472565019
2.8817081685E9	2.2907723353513116
2.881815618E9	34.75810674436785
2.8819235655E9	36.654822577591865
2.8821203125E9	0.5074145296961169
2.88242567E9	3.6378930021593807
2.8826085695E9	13.417793952443363
2.882755976E9	7.937927861017825
2.882939838E9	0.004605357041830726
2.8830861915E9	0.0
2.8833246155E9	0.015023469005487119
2.8835330345E9	19.77376565954311
2.8840139925E9	0.1394261637770185
2.884682622E9	0.46968344961160097
2.8849783395E9	0.13048539227049277
2.8851293765E9	11.625630095214389
2.88523294E9	0.5442914640587153
2.885380196E9	7.33536907420577
2.8855523165E9	0.9090626170210613
2.8856843195E9	1.460041158196904
2.885822535E9	8.906563377456878
2.885958065E9	2.6818479033404405
2.886082272E9	4.278057617532697
2.886192519E9	5.346010276228537
2.886295634E9	0.012172879430985861
2.88640561E9	0.07411103489107336
2.8865546035E9	0.1280830635009417
2.8867224755E9	1.1239785025399396
2.8868061825E9	0.0
2.886892758E9	4.698105537422114
2.887031009E9	6.848984181141439
2.8871976565E9	2.848031953641029
2.887400046E9	2.530782038003233
2.887577206E9	0.45257860230384106
2.8877881565E9	0.349605497582082
2.8879687995E9	4.34693819707212
2.8881279725E9	6.0138224340507875
2.888311843E9	1.0524098645836886
2.8884852595E9	7.251233378183449
2.8886875845E9	0.6816790203029326
2.888985801E9	0.0
2.889229866E9	5.188787101502382
2.8895790755E9	3.481870324536277
2.889951796E9	7.448551782889132
2.8901135465E9	1.1776999337417777
2.8902557705E9	11.644705774476767
2.8904186985E9	0.014353787805115238
2.8906437185E9	1.2487873258866984
2.8908288345E9	0.038076567830955116
2.890981424E9	7.797948756679962
2.8911688005E9	0.9701000394056108
2.8913080195E9	0.0
2.8914628095E9	5.729021384177815
2.8916585145E9	0.41526147056374385
2.8925472575E9	0.3619803414601104
2.893404342E9	12.2201652506041
2.8935413165E9	0.1391280391211516
2.8937144E9	4.425325865047375
2.8938670755E9	6.9389804074471195
2.894495074E9	0.0063157042911477146
2.896831261E9	0.1821494721427285
2.8986932995E9	0.013574660633484163
2.8988572775E9	6.610561965896113
2.8989957195E9	29.20371080377927
2.8994933275E9	0.41484325606929046
2.89996607E9	3.9535679155861576
2.900096484E9	0.8531116577600588
2.9002881635E9	0.09361573053320761
2.9005228225E9	0.09345985085299095
2.9007376895E9	3.8693856957515598
2.9009214585E9	3.3563712415931928
2.9011053345E9	0.5806018334084373
2.901244009E9	0.01659721035403
2.9018593855E9	7.146009547583869
2.902550898E9	5.870863686213002
2.9027498425E9	0.6699159796926183
2.9029180535E9	6.504203582434514
2.9030958505E9	1.6630585925784551
2.903236903E9	0.4616507526264149
2.903378271E9	0.21171475953565505
2.9035976075E9	2.651861476150015
2.9042365785E9	3.2639535436586966
2.9048794465E9	5.655220234443282
2.9053418075E9	3.659709929328335
2.9057249595E9	0.05619937294682889
2.905983073E9	1.0772165131900886
2.906237048E9	2.379769601762471
2.9063221355E9	12.136322049405306
2.906419947E9	0.13419417263245195
2.906652359E9	0.34729409737761613
2.9068714015E9	0.8851290482965034
2.9070190175E9	0.43136766705609714
2.907136287E9	0.0
2.9072577055E9	0.8624099899735667
2.9073733645E9	16.221920503738687
2.9076229215E9	0.425911762143113
2.9079320895E9	4.0223132378821
2.9081124645E9	1.0351569597988124
2.9083581135E9	0.18277919397497316
2.908607172E9	0.006687291369284004
2.908806396E9	6.198676807813819
2.9090000085E9	0.0
2.909237002E9	3.52484223218161
2.909487479E9	4.118748549173351
2.909666712E9	5.769457659372026
2.9098444145E9	12.108171444818943
2.910040618E9	19.171564787927174
2.910170176E9	7.548362051693047
2.910297114E9	1.6451162738771727
2.910473855E9	1.3782455796177417
2.910761647E9	0.018233217994791214
2.9109858275E9	0.7571827021711302
2.9110662745E9	1.4852432519799579
2.911245746E9	2.2053177409725326
2.9114494045E9	2.352913422728117
2.911543586E9	1.3635
2.9116129135E9	0.14186869212360836
2.9117490855E9	0.09325478451183992
2.9118852715E9	0.011222945786628219
2.91203718E9	0.3360824373401077
2.91216737E9	1.9876876078873629
2.9122334675E9	2.4279382091230857
2.9123573765E9	0.653564567769477
2.9125433715E9	2.4333137180241615
2.9126854405E9	5.019624272358441
2.9128219235E9	5.3027384324834745
2.913059947E9	0.1574515449308238
2.913232047E9	0.7249966582007753
2.9134117735E9	1.3584951557790472
2.914328412E9	0.10905525217970503
2.915174319E9	5.438178647635284
2.915940367E9	1.922404524377285
2.916855563E9	0.0
2.9172265895E9	0.43258975311245523
2.9175218075E9	3.1086294012559397
2.917833762E9	0.02431517004330957
2.918104484E9	3.5386254571077984
2.918421329E9	1.8615854608272093
2.9188311555E9	0.9298416877521712
2.919113692E9	4.281574360491252
2.9192127795E9	3.2601665951764884
2.919361199E9	0.6606941532093352
2.919639416E9	0.21357869366843008
2.920969266E9	3.1112670673724963
2.9222335585E9	4.850493409039362
2.9223746255E9	1.1199865115102747
2.922607307E9	5.923339147883389
2.922990831E9	0.9615771024880804
2.9232848535E9	0.8050634979276856
2.9248217345E9	1.616841207874456
2.926399337E9	4.339033819943395
2.926573575E9	0.45298492441563404
2.926675323E9	0.02509890459434206
2.9273955645E9	0.6145864422192889
2.9283065605E9	0.034595070877454094
2.928675888E9	0.35921871721340143
2.928905799E9	0.382370476360818
2.929078094E9	9.205128691103445
2.929177585E9	0.5484894376706498
2.929312155E9	2.169483935481066
2.929457484E9	8.469976852902464
2.929658268E9	0.718553031691944
2.929885578E9	4.376267245979114
2.9300671115E9	1.214957387579222
2.9302185265E9	8.45244091771606
2.9303547775E9	1.9066446732646873
2.930518526E9	5.4876535506765975
2.930682299E9	0.4076102382582272
2.9307971655E9	3.901754778724379
2.930854517E9	0.107288960604194
2.93107383E9	0.8522050257694963
2.9313517695E9	4.66771465319008
2.9315308925E9	0.0635197328708434
2.9317028365E9	2.2200558653387925
2.9318023465E9	0.0
2.9319408055E9	0.4174924039417971
2.9325515445E9	0.4982851515119076
2.9331095955E9	2.639733716225036
2.9332331755E9	8.216192225660498
2.933321893E9	2.273845038698392
2.93344294E9	0.09529761494573806
2.933566615E9	20.896551724137932
2.933681945E9	2.582664986251146
2.9338372665E9	2.723166196460631
2.934009815E9	1.0849455076393597
2.93414774E9	0.6543541660445719
2.934243411E9	0.9385586092992457
2.9343431015E9	0.21821971991008654
2.9345144045E9	2.885902645369209
2.9347374925E9	7.750762896804436
2.934982691E9	8.55485595909912
2.9352665915E9	1.8572845103413302
2.93544909E9	4.799959397384464
2.9355482175E9	1.680376789648516
2.935678085E9	0.3472833264883423
2.935901925E9	0.8737764619134194
2.9361164625E9	1.9970923538663887
2.936242911E9	0.0
2.9363673145E9	0.020289787551248602
2.936522572E9	0.0
2.936686298E9	0.0
2.936850338E9	0.0
2.937037971E9	0.0
2.9372448465E9	0.0
2.9374273685E9	0.0
2.9375904835E9	0.014671585140923434
2.937768082E9	0.0
2.9379456715E9	0.0
2.9381121175E9	0.006524212796334913
2.9383003025E9	11.9241304919953
2.9384879905E9	0.7200826746116382
2.9386500475E9	0.3187925058927984
2.938920769E9	0.8658778287235616
2.9396822515E9	0.0
2.940319939E9	2.7318638852512573
2.94246535E9	2.508961172041431
2.9448629825E9	3.3669442969724965
2.945276117E9	0.4700926705981466
2.945440031E9	8.497223438979242
2.945667854E9	7.860059990503434
2.945880553E9	3.370668139149641
2.946041221E9	6.656347577567991
2.946434708E9	8.958333809274205
2.9468190745E9	0.3873092458439909
2.9494979735E9	0.0
2.952147541E9	3.8299718226308763
2.952294951E9	0.9882144208448803
2.9525364005E9	4.273710239563787
2.9527433355E9	0.0
2.9527903395E9	0.0
2.9535019345E9	1.8852786677917472
2.954297591E9	0.4444300643867085
2.9544634765E9	0.2364229855132491
2.9549070915E9	0.05788456222241273
2.955308858E9	0.0
2.955482869E9	13.271462302677497
2.9557224705E9	0.0
2.9559104E9	2.8029412169698307
2.9560879905E9	0.0
2.9562757145E9	0.0
2.956432736E9	0.004336552217453505
2.956579642E9	0.0
2.956763995E9	0.0
2.9570041095E9	0.0
2.957239189E9	3.6608932731869332
2.9574278325E9	0.0
2.9576057785E9	7.509973541599682
2.957966948E9	1.7287561106989318
2.959643091E9	0.36064218657424546
2.9619454965E9	0.6194885562217713
2.9629642995E9	4.122852381882188
2.9631882465E9	1.4516079121217762
2.9638297045E9	0.0
2.964449908E9	0.0
2.964631061E9	0.018562632981543398
2.964824549E9	0.03379089790897909
2.9650100095E9	0.0
2.9652029495E9	0.0
2.965396084E9	0.0
2.965570043E9	0.0
2.9657404625E9	0.06106728159129906
2.967555776E9	3.9674429232773716
2.9698945975E9	3.3812056458401716
2.971045755E9	0.0
2.971690351E9	4.470167656280347
2.974202933E9	0.8892883009093648
2.977077113E9	0.0
2.977610308E9	0.0
2.9777653145E9	8.908169819108629
2.9801505935E9	1.1947234293647622
2.982955129E9	0.0
2.983539274E9	8.043476709606406
2.984703745E9	0.03868647177710345
2.9871683795E9	1.022269689815767
2.9890448965E9	2.845489337288967
2.9895768225E9	27.78156305678612
2.990013438E9	0.33022281066165626
2.9909450775E9	0.43983589668334305
2.991486762E9	54.62809052638586
2.9914961835E9	27.900552486187845
2.991498403E9	7.087719298245614
2.9915004565E9	8.486697247706422
2.9915021635E9	37.0
2.9915136375E9	18.22222222222222
2.9915265835E9	26.021216848673948
2.991529392E9	19.524163568773233
2.9915307145E9	0.0
2.9915325745E9	15.585020242914979
2.9915342115E9	0.0
2.99154091E9	46.5
2.9915659545E9	0.0
2.991585389E9	0.0
2.9915873015E9	0.0
2.991589869E9	9.0
2.991591628E9	0.0
2.991593215E9	0.0
2.991595448E9	30.54950495049505
2.9915976785E9	0.0
2.99159977E9	55.44444444444444
2.991601514E9	47.5
2.991602727E9	0.0
2.9916041595E9	27.0
2.991605782E9	0.0
2.991802493E9	45.12342313977331
2.99199914E9	36.94281072975675
2.9920006435E9	26.007926023778072
2.9920034905E9	47.432398296725765
2.992051942E9	39.081636677347795
2.992154686E9	27.163078257958986
2.992212966E9	57.4
2.992216201E9	37.15258677144728
2.9922185675E9	49.842776203966004
2.9922208195E9	49.875
2.992222888E9	45.90196078431372
2.9922245135E9	41.48567530695771
2.992236508E9	40.440902113590745
2.9923169155E9	42.750235878446944
2.9923888155E9	27.76878612716763
2.992395716E9	36.71855719031799
2.99240296E9	51.29748726058689
2.992408817E9	42.50328947368421
2.99241312E9	35.00505902192243
2.992415696E9	40.0
2.992418137E9	0.0
2.9924207125E9	0.0
2.992422293E9	33.084054388133495
2.992468444E9	36.119758872352605
2.9925146995E9	0.0
2.9925161E9	0.0
2.9925175995E9	55.551303383250136
2.992519784E9	25.437037037037037
2.992522045E9	49.25
2.9925263445E9	3.2875226039783003
2.992545384E9	8.573853989813243
2.9925831375E9	20.350550643710253
2.992607717E9	48.68241929210424
2.992612316E9	54.72222222222222
2.9926178245E9	15.193548387096774
2.9926241555E9	38.381170662905504
2.992628755E9	51.833333333333336
2.9926331735E9	37.40607632456465
2.9926368975E9	27.09929308230542
2.9926382435E9	0.0
2.9926394475E9	0.0
2.992641481E9	20.372508413150403
2.9926433545E9	0.0
2.9926445925E9	0.0
2.9926460205E9	0.0
2.9926472475E9	22.89177939646202
2.992648321E9	16.754071090877254
2.992649783E9	0.0
2.992652112E9	0.0
2.9926553045E9	38.25
2.9926612295E9	5.4
2.9926659135E9	0.0
2.99266696E9	0.0
2.9926681315E9	0.0
2.992669974E9	0.0
2.992671936E9	0.0
2.992673276E9	0.0
2.9926747875E9	0.0
2.9926763355E9	0.0
2.9926774285E9	0.0
2.9926788075E9	0.0
2.9926804435E9	3.0
2.9926820605E9	5.0
2.9926835895E9	0.0
2.9926850725E9	0.0
2.992686387E9	0.0
2.9926878375E9	0.0
2.9926892975E9	0.0
2.9926919E9	0.0
2.9926945755E9	0.0
2.9926964715E9	6.222222222222222
2.9926986245E9	0.0
2.992700175E9	0.0
2.9927020895E9	0.0
2.992704681E9	0.0
2.9927100795E9	49.78720812182741
2.9927178965E9	51.61764705882353
2.9928131655E9	0.3644648182922788
2.9929942125E9	48.76298363698557
2.9931647125E9	2.799354698337393
2.99333546E9	34.53385546615283
2.9935040225E9	3.655811561305382
2.9935902425E9	0.3038096217810239
2.993679866E9	10.231300962108174
2.9938673145E9	23.105419337850293
2.994003041E9	18.66398456103217
2.994087277E9	21.21824693865889
2.994162061E9	11.708697689634745
2.9942162495E9	33.0822262204375
2.99434886E9	32.449074510543355
2.994494888E9	1.3996314689557539
2.994620928E9	33.71908100173984
2.9947747325E9	19.812708376663075
2.9949245285E9	14.717044051634021
2.995013772E9	0.0
2.9950591165E9	16.80786121354341
2.995110684E9	11.418251539923306
2.995149141E9	19.88445615355664
2.9952072975E9	18.428754680349467
2.995282718E9	29.83545652476027
2.9953872025E9	8.96615520534241
2.995549431E9	14.485689470871192
2.9957311045E9	23.34118217360957
2.995899982E9	39.088015164453424
2.99913101E9	39.46023181963017
3.0064054775E9	59.49053180471984
3.0146535035E9	59.53003799734321
3.0229015295E9	58.08486693699973
3.0311495555E9	59.50779121233136
3.0393975815E9	59.61872387197293
3.0476456075E9	51.32418249679
3.0558936335E9	45.60344681604106
3.0641416595E9	58.442235236124425
3.0723896855E9	55.901811077347695
3.0806377115E9	59.5352791016187
3.0888857375E9	50.34344193116326
3.0971337635E9	50.40144662662262
3.1053817895E9	59.711245568770195
3.1136298155E9	52.72414685380009
3.1218778415E9	59.386021120489175
3.1301258675E9	58.70328513213334
3.1383738935E9	56.63851726497937
3.1466219195E9	51.9635292451545
3.1513836915E9	51.18795403577259
3.1555077045E9	0.5347051524848169
3.1631179715E9	17.579175913568232
3.1713659975E9	8.493574240053114
3.1796140235E9	6.785318635516069
3.1878620495E9	0.0
3.1961100755E9	0.0
3.2043581015E9	0.0
3.20886549E9	0.01495838586868157
3.2092674855E9	0.0
3.209519677E9	0.2524482687973776
3.209892578E9	4.4204015165697195
3.2101846785E9	0.29928391814555755
3.2105124185E9	0.37987913871617396
3.2107704875E9	0.0
3.2109366555E9	0.794809655974354
3.2111129705E9	4.521206700835885
3.211276395E9	2.9656864819124182
3.211417082E9	10.45078478028335
3.2117631015E9	4.460312170440677
3.2120996225E9	0.2077028832860295
3.2123906835E9	0.30821504213419854
3.212785749E9	0.21336320716972074
3.213056867E9	0.4406271919788344
3.213403592E9	0.3484418837103335
3.2137350435E9	0.3300982392862228
3.2140934165E9	0.4886222927845177
